GND	WIKI PAGE DE	HITS (btw 2014/05/28 and 2014/06/26)	AVG HITS (per day)	CHAR_COUNT (on 2014/06/28)	WORD_COUNT (on 2014/06/28)
http://d-nb.info/gnd/118836994	http://de.wikipedia.org/wiki/Leo_Reinisch	85	2.83	18286	2333
http://d-nb.info/gnd/126271100		0	0	0	0
http://d-nb.info/gnd/127337679		0	0	0	0
http://d-nb.info/gnd/12639038X		0	0	0	0
http://d-nb.info/gnd/12527498X		0	0	0	0
http://d-nb.info/gnd/125902336		0	0	0	0
http://d-nb.info/gnd/119133520	http://de.wikipedia.org/wiki/Walter_Germanowitsch_Kriwitzki	218	7.27	2401	263
http://d-nb.info/gnd/102102147		0	0	0	0
http://d-nb.info/gnd/101384327	http://de.wikipedia.org/wiki/Friedrich_von_Hellwald	94	3.13	3595	400
http://d-nb.info/gnd/127951105		0	0	0	0
http://d-nb.info/gnd/118845527	http://de.wikipedia.org/wiki/Curt_Corrinth	90	3	2644	292
http://d-nb.info/gnd/102173605		0	0	0	0
http://d-nb.info/gnd/11761422X	http://de.wikipedia.org/wiki/Richard_Woldt	70	2.33	7568	847
http://d-nb.info/gnd/126841950		0	0	0	0
http://d-nb.info/gnd/1029332401		0	0	0	0
http://d-nb.info/gnd/102184496		0	0	0	0
http://d-nb.info/gnd/127539433		0	0	0	0
http://d-nb.info/gnd/117035599		0	0	0	0
http://d-nb.info/gnd/130826081	http://de.wikipedia.org/wiki/Oskar_Ameringer	47	1.57	2587	312
http://d-nb.info/gnd/118617605	http://de.wikipedia.org/wiki/Wilhelm_Stekel	199	6.63	24276	3042
http://d-nb.info/gnd/116471557		0	0	0	0
http://d-nb.info/gnd/128360666		0	0	0	0
http://d-nb.info/gnd/126598274		0	0	0	0
http://d-nb.info/gnd/117053171	http://de.wikipedia.org/wiki/Otto_Buek	76	2.53	6717	758
http://d-nb.info/gnd/118506099	http://de.wikipedia.org/wiki/Josephine_Baker	6226	207.53	12226	1598
http://d-nb.info/gnd/126951624		0	0	0	0
http://d-nb.info/gnd/127059202		0	0	0	0
http://d-nb.info/gnd/126832846		0	0	0	0
http://d-nb.info/gnd/128820543		0	0	0	0
http://d-nb.info/gnd/104559683		0	0	0	0
http://d-nb.info/gnd/118516310	http://de.wikipedia.org/wiki/Fritz_Brupbacher	185	6.17	11681	1391
http://d-nb.info/gnd/118727869	http://de.wikipedia.org/wiki/Heinrich_Leuthold	157	5.23	3093	340
http://d-nb.info/gnd/118532146	http://de.wikipedia.org/wiki/Felix_Fechenbach	378	12.6	10829	1255
http://d-nb.info/gnd/118696173	http://de.wikipedia.org/wiki/Alfons_Goldschmidt	96	3.2	4363	508
http://d-nb.info/gnd/116321067		0	0	0	0
http://d-nb.info/gnd/126425841		0	0	0	0
http://d-nb.info/gnd/124813739	http://de.wikipedia.org/wiki/Rudolf_Jeremias_Kreutz	49	1.63	3919	445
http://d-nb.info/gnd/118807153	http://de.wikipedia.org/wiki/Walt_Whitman	4273	142.43	14383	1799
http://d-nb.info/gnd/11928636X	http://de.wikipedia.org/wiki/Karl_Tschuppik	198	6.6	28147	3630
http://d-nb.info/gnd/126841942		0	0	0	0
http://d-nb.info/gnd/101825331		0	0	0	0
http://d-nb.info/gnd/129711691	http://de.wikipedia.org/wiki/Albert_Schreiner	105	3.5	8145	946
http://d-nb.info/gnd/101606478		0	0	0	0
http://d-nb.info/gnd/118580752	http://de.wikipedia.org/wiki/Peter_de_Mendelssohn	389	12.97	6652	766
http://d-nb.info/gnd/126414009		0	0	0	0
http://d-nb.info/gnd/116734639	http://de.wikipedia.org/wiki/Georg_Mannheimer	39	1.3	4255	462
http://d-nb.info/gnd/101650116		0	0	0	0
http://d-nb.info/gnd/118637703	http://de.wikipedia.org/wiki/Leonid_Nikolajewitsch_Andrejew	182	6.07	2952	314
http://d-nb.info/gnd/133085449		0	0	0	0
http://d-nb.info/gnd/113446527		0	0	0	0
http://d-nb.info/gnd/12893977X	http://de.wikipedia.org/wiki/Max_Lackmann	60	2	8058	958
http://d-nb.info/gnd/13235828X		0	0	0	0
http://d-nb.info/gnd/1034350072		0	0	0	0
http://d-nb.info/gnd/107428296	http://de.wikipedia.org/wiki/Harry_Wilde	123	4.1	12389	1505
http://d-nb.info/gnd/118851659	http://de.wikipedia.org/wiki/Chaim_Nachman_Bialik	294	9.8	7129	937
http://d-nb.info/gnd/11671851X	http://de.wikipedia.org/wiki/Carl_Cred%C3%A9_%28Schriftsteller%29	66	2.2	7619	881
http://d-nb.info/gnd/10161747X		0	0	0	0
http://d-nb.info/gnd/113765797		0	0	0	0
http://d-nb.info/gnd/123462916		0	0	0	0
http://d-nb.info/gnd/107492490		0	0	0	0
http://d-nb.info/gnd/118550578	http://de.wikipedia.org/wiki/Theodor_Heuss	7345	244.83	40609	4854
http://d-nb.info/gnd/100673872		0	0	0	0
http://d-nb.info/gnd/126193428		0	0	0	0
http://d-nb.info/gnd/118574000	http://de.wikipedia.org/wiki/Hubertus_Prinz_zu_L%C3%B6wenstein-Wertheim-Freudenberg	520	17.33	10672	1238
http://d-nb.info/gnd/126154430		0	0	0	0
http://d-nb.info/gnd/127616527		0	0	0	0
http://d-nb.info/gnd/118679244	http://de.wikipedia.org/wiki/G%C3%BCnther_Dehn	131	4.37	16276	2028
http://d-nb.info/gnd/126582262		0	0	0	0
http://d-nb.info/gnd/117147311	http://de.wikipedia.org/wiki/Friedrich_Muckle	39	1.3	1372	153
http://d-nb.info/gnd/118505319	http://de.wikipedia.org/wiki/Manuel_Aza%C3%B1a	1827	60.9	7239	901
http://d-nb.info/gnd/118532162	http://de.wikipedia.org/wiki/Paul_Fechter	235	7.83	8987	1045
http://d-nb.info/gnd/101988028		0	0	0	0
http://d-nb.info/gnd/11855977X	http://de.wikipedia.org/wiki/Otto_Felix_Kanitz	80	2.67	9447	1136
http://d-nb.info/gnd/124344046	http://de.wikipedia.org/wiki/Karl_H%C3%B6ltermann	66	2.2	2633	286
http://d-nb.info/gnd/126763771		0	0	0	0
http://d-nb.info/gnd/118679236	http://de.wikipedia.org/wiki/Richard_Dehmel	1306	43.53	10076	1184
http://d-nb.info/gnd/118627481	http://de.wikipedia.org/wiki/Heinrich_Vogeler	2195	73.17	61338	7637
http://d-nb.info/gnd/136567304		0	0	0	0
http://d-nb.info/gnd/119020726	http://de.wikipedia.org/wiki/George_Lansbury	70	2.33	5745	667
http://d-nb.info/gnd/116463619	http://de.wikipedia.org/wiki/Curt_Elwenspoek	110	3.67	4230	478
http://d-nb.info/gnd/101781520		0	0	0	0
http://d-nb.info/gnd/118630431	http://de.wikipedia.org/wiki/Leo_Weismantel	348	11.6	12883	1515
http://d-nb.info/gnd/101635672		0	0	0	0
http://d-nb.info/gnd/126485836		0	0	0	0
http://d-nb.info/gnd/127688633		0	0	0	0
http://d-nb.info/gnd/126685886		0	0	0	0
http://d-nb.info/gnd/10016157X		0	0	0	0
http://d-nb.info/gnd/132975955		0	0	0	0
http://d-nb.info/gnd/126201153		0	0	0	0
http://d-nb.info/gnd/118763768	http://de.wikipedia.org/wiki/Friedrich_Franz_von_Unruh	124	4.13	5440	604
http://d-nb.info/gnd/118622080	http://de.wikipedia.org/wiki/Richard_Thoma_%28Staatsrechtslehrer%29	117	3.9	3631	380
http://d-nb.info/gnd/10118445X		0	0	0	0
http://d-nb.info/gnd/11861763X	http://de.wikipedia.org/wiki/Alexander_Graf_Stenbock-Fermor	231	7.7	6005	675
Internationales Antifaschistisches Archiv		0	0	0	0
http://d-nb.info/gnd/130209724		0	0	0	0
http://d-nb.info/gnd/12619355X		0	0	0	0
http://d-nb.info/gnd/126000778		0	0	0	0
http://d-nb.info/gnd/118734172		0	0	0	0
http://d-nb.info/gnd/1038442087		0	0	0	0
http://d-nb.info/gnd/117338087	http://de.wikipedia.org/wiki/Max_Sidow	69	2.3	2548	278
http://d-nb.info/gnd/1050988582		0	0	0	0
http://d-nb.info/gnd/118713728	http://de.wikipedia.org/wiki/Walter_Kolbenhoff	157	5.23	5927	667
http://d-nb.info/gnd/118630423	http://de.wikipedia.org/wiki/Franz_Carl_Weiskopf	345	11.5	8603	988
http://d-nb.info/gnd/126445095		0	0	0	0
http://d-nb.info/gnd/126875103		0	0	0	0
http://d-nb.info/gnd/12587717X		0	0	0	0
http://d-nb.info/gnd/108949427		0	0	0	0
http://d-nb.info/gnd/126230463		0	0	0	0
http://d-nb.info/gnd/101268785		0	0	0	0
http://d-nb.info/gnd/119049341	http://de.wikipedia.org/wiki/Robert_S._Gessner	53	1.77	3043	355
http://d-nb.info/gnd/119312743	http://de.wikipedia.org/wiki/Klaus_von_der_Groeben	240	8	7385	793
http://d-nb.info/gnd/129651133		0	0	0	0
http://d-nb.info/gnd/117477621	http://de.wikipedia.org/wiki/Martin_Sommerfeld_%28Literaturhistoriker%29	44	1.47	4781	526
http://d-nb.info/gnd/141915579		0	0	0	0
http://d-nb.info/gnd/10122365X		0	0	0	0
http://d-nb.info/gnd/126931666		0	0	0	0
http://d-nb.info/gnd/129149284		0	0	0	0
http://d-nb.info/gnd/1042920648		0	0	0	0
http://d-nb.info/gnd/12614267X		0	0	0	0
http://d-nb.info/gnd/107318237	http://de.wikipedia.org/wiki/Klaus_Neukrantz	49	1.63	4419	505
http://d-nb.info/gnd/126287058	http://de.wikipedia.org/wiki/Platon_Michailowitsch_Kerschenzew	33	1.1	2179	231
http://d-nb.info/gnd/101184476		0	0	0	0
http://d-nb.info/gnd/116273739	http://de.wikipedia.org/wiki/Paul_de_Kock	117	3.9	5028	636
http://d-nb.info/gnd/122051998	http://de.wikipedia.org/wiki/Adolf_Josef_Storfer	68	2.27	3281	361
http://d-nb.info/gnd/101544545		0	0	0	0
http://d-nb.info/gnd/106375113		0	0	0	0
http://d-nb.info/gnd/105121932		0	0	0	0
http://d-nb.info/gnd/117165182		0	0	0	0
http://d-nb.info/gnd/100813097		0	0	0	0
http://d-nb.info/gnd/125013442		0	0	0	0
http://d-nb.info/gnd/104772875		0	0	0	0
http://d-nb.info/gnd/118533665	http://de.wikipedia.org/wiki/Otto_Flake	593	19.77	15278	1847
http://d-nb.info/gnd/124549810	http://de.wikipedia.org/wiki/Heinz_Kraschutzki	97	3.23	11200	1387
http://d-nb.info/gnd/118638971	http://de.wikipedia.org/wiki/Alexander_Alexandrowitsch_Fadejew	175	5.83	3443	398
http://d-nb.info/gnd/118576755	http://de.wikipedia.org/wiki/Bronis%C5%82aw_Malinowski	1165	38.83	12206	1493
http://d-nb.info/gnd/116206136	http://de.wikipedia.org/wiki/Jakob_Klatzkin	49	1.63	4789	541
http://d-nb.info/gnd/101890435		0	0	0	0
http://d-nb.info/gnd/107598604		0	0	0	0
http://d-nb.info/gnd/102104336		0	0	0	0
http://d-nb.info/gnd/125932669		0	0	0	0
http://d-nb.info/gnd/101285256		0	0	0	0
http://d-nb.info/gnd/118636618	http://de.wikipedia.org/wiki/Clara_Zetkin	4650	155	32184	3905
http://d-nb.info/gnd/121043983	http://de.wikipedia.org/wiki/Aurel_Kolnai	105	3.5	9824	1180
http://d-nb.info/gnd/1028517580	http://de.wikipedia.org/wiki/Erwin_Topf	24	0.8	3699	460
http://d-nb.info/gnd/118738348	http://de.wikipedia.org/wiki/Carola_Neher	518	17.27	15566	1975
http://d-nb.info/gnd/1044667761		0	0	0	0
http://d-nb.info/gnd/123619157		0	0	0	0
http://d-nb.info/gnd/11632886X		0	0	0	0
http://d-nb.info/gnd/126536333		0	0	0	0
http://d-nb.info/gnd/11872780X	http://de.wikipedia.org/wiki/Theodor_Lessing	1736	57.87	26781	3202
http://d-nb.info/gnd/129413836	http://de.wikipedia.org/wiki/Hermann_Remmele	151	5.03	6139	710
http://d-nb.info/gnd/118623184	http://de.wikipedia.org/wiki/Palmiro_Togliatti	435	14.5	7082	864
http://d-nb.info/gnd/102179328		0	0	0	0
http://d-nb.info/gnd/1044678984		0	0	0	0
http://d-nb.info/gnd/116712864	http://de.wikipedia.org/wiki/Adolf_Saager	29	0.97	2589	286
http://d-nb.info/gnd/126713863		0	0	0	0
http://d-nb.info/gnd/118516361	http://de.wikipedia.org/wiki/Marcus_Iunius_Brutus	3628	120.93	17555	2305
http://d-nb.info/gnd/12672606X		0	0	0	0
http://d-nb.info/gnd/118526200	http://de.wikipedia.org/wiki/Alfred_D%C3%B6blin	4062	135.4	37637	4586
http://d-nb.info/gnd/118588605	http://de.wikipedia.org/wiki/Albert_Norden	612	20.4	8911	1019
http://d-nb.info/gnd/101221363		0	0	0	0
http://d-nb.info/gnd/1012404765		0	0	0	0
http://d-nb.info/gnd/1029741859	http://de.wikipedia.org/wiki/Sepp_Schwab	72	2.4	3066	343
http://d-nb.info/gnd/10662394X		0	0	0	0
Brunner, J. C.		0	0	0	0
http://d-nb.info/gnd/119052784	http://de.wikipedia.org/wiki/Anna_Gmeyner	158	5.27	8229	997
http://d-nb.info/gnd/103948627		0	0	0	0
http://d-nb.info/gnd/1050478118		0	0	0	0
http://d-nb.info/gnd/109118650		0	0	0	0
http://d-nb.info/gnd/126825106		0	0	0	0
http://d-nb.info/gnd/126489521		0	0	0	0
http://d-nb.info/gnd/118597639	http://de.wikipedia.org/wiki/Karl_Radek	943	31.43	18469	2259
http://d-nb.info/gnd/116695536		0	0	0	0
http://d-nb.info/gnd/125442785		0	0	0	0
http://d-nb.info/gnd/103920927		0	0	0	0
http://d-nb.info/gnd/117285978	http://de.wikipedia.org/wiki/Lisa_Wenger	240	8	3557	398
http://d-nb.info/gnd/1046930699		0	0	0	0
http://d-nb.info/gnd/109487206		0	0	0	0
http://d-nb.info/gnd/12669589X		0	0	0	0
http://d-nb.info/gnd/126666199		0	0	0	0
http://d-nb.info/gnd/126391416		0	0	0	0
http://d-nb.info/gnd/125534264		0	0	0	0
http://d-nb.info/gnd/104752416		0	0	0	0
http://d-nb.info/gnd/127338292		0	0	0	0
http://d-nb.info/gnd/10749843X		0	0	0	0
http://d-nb.info/gnd/106764292		0	0	0	0
http://d-nb.info/gnd/126196273		0	0	0	0
http://d-nb.info/gnd/101432879		0	0	0	0
http://d-nb.info/gnd/116164891	http://de.wikipedia.org/wiki/Alexandra_Ramm-Pfemfert	187	6.23	14674	1844
http://d-nb.info/gnd/118527355	http://de.wikipedia.org/wiki/Theodore_Dreiser	482	16.07	7420	863
http://d-nb.info/gnd/118597620	http://de.wikipedia.org/wiki/Sigismund_von_Radecki	228	7.6	6766	749
http://d-nb.info/gnd/126758506		0	0	0	0
http://d-nb.info/gnd/101780427		0	0	0	0
http://d-nb.info/gnd/126713839		0	0	0	0
http://d-nb.info/gnd/118510932	http://de.wikipedia.org/wiki/Fritz_Binde	88	2.93	5428	638
http://d-nb.info/gnd/118504711		0	0	0	0
http://d-nb.info/gnd/100133134		0	0	0	0
http://d-nb.info/gnd/126252467		0	0	0	0
http://d-nb.info/gnd/103110092X	http://de.wikipedia.org/wiki/Emil_D%C3%B6nges	65	2.17	5999	735
http://d-nb.info/gnd/124621287		0	0	0	0
http://d-nb.info/gnd/1013850556	http://de.wikipedia.org/wiki/Otto_Heller_%28KP%C3%96%29	85	2.83	5624	641
http://d-nb.info/gnd/126952124		0	0	0	0
http://d-nb.info/gnd/120405938		0	0	0	0
http://d-nb.info/gnd/107627884		0	0	0	0
http://d-nb.info/gnd/119555360	http://de.wikipedia.org/wiki/Christa_Winsloe	320	10.67	15663	1944
http://d-nb.info/gnd/119264250	http://de.wikipedia.org/wiki/Carl_Mennicke	81	2.7	9062	1154
http://d-nb.info/gnd/1050716043		0	0	0	0
http://d-nb.info/gnd/126938784		0	0	0	0
http://d-nb.info/gnd/122132483		0	0	0	0
http://d-nb.info/gnd/125778821		0	0	0	0
http://d-nb.info/gnd/126657440		0	0	0	0
http://d-nb.info/gnd/119337681	http://de.wikipedia.org/wiki/Curt_Siodmak	240	8	10081	1204
http://d-nb.info/gnd/119455587	http://de.wikipedia.org/wiki/Ferdinand_Hardekopf	358	11.93	7198	863
http://d-nb.info/gnd/11869345X	http://de.wikipedia.org/wiki/Walter_Friedlaender	83	2.77	4989	549
http://d-nb.info/gnd/104812311		0	0	0	0
http://d-nb.info/gnd/118715909	http://de.wikipedia.org/wiki/Ernst_Kretschmer	690	23	11834	1322
http://d-nb.info/gnd/129397954		0	0	0	0
http://d-nb.info/gnd/101150113		0	0	0	0
http://d-nb.info/gnd/1032722703		0	0	0	0
http://d-nb.info/gnd/127387307		0	0	0	0
http://d-nb.info/gnd/118755749	http://de.wikipedia.org/wiki/Otto_Strasser	1564	52.13	17212	2061
http://d-nb.info/gnd/116880457		0	0	0	0
http://d-nb.info/gnd/101207492		0	0	0	0
http://d-nb.info/gnd/118714473	http://de.wikipedia.org/wiki/Werner_Kaegi_%28Historiker%29	117	3.9	3101	372
http://d-nb.info/gnd/117391468		0	0	0	0
http://d-nb.info/gnd/101536046		0	0	0	0
http://d-nb.info/gnd/118544411	http://de.wikipedia.org/wiki/Theodor_Haecker	409	13.63	8929	1147
http://d-nb.info/gnd/107601761		0	0	0	0
http://d-nb.info/gnd/126546886		0	0	0	0
http://d-nb.info/gnd/101537174		0	0	0	0
http://d-nb.info/gnd/118539027	http://de.wikipedia.org/wiki/Curt_Geyer	96	3.2	8344	964
http://d-nb.info/gnd/126477108		0	0	0	0
http://d-nb.info/gnd/10161425x		0	0	0	0
http://d-nb.info/gnd/13312276X	http://de.wikipedia.org/wiki/Otto_Sch%C3%BCssler	65	2.17	2579	277
http://d-nb.info/gnd/116835192	https://de.wikipedia.org/wiki/Peter_Maslowski_%28Journalist%29	106	3.53	5196	618
http://d-nb.info/gnd/127622705		0	0	0	0
http://d-nb.info/gnd/126701288		0	0	0	0
http://d-nb.info/gnd/137285345		0	0	0	0
http://d-nb.info/gnd/101282869		0	0	0	0
http://d-nb.info/gnd/133160149		0	0	0	0
http://d-nb.info/gnd/118514687	http://de.wikipedia.org/wiki/Rudolf_Braune	121	4.03	2994	339
http://d-nb.info/gnd/101871198		0	0	0	0
http://d-nb.info/gnd/101515553		0	0	0	0
http://d-nb.info/gnd/118810103		0	0	0	0
http://d-nb.info/gnd/117054666		0	0	0	0
http://d-nb.info/gnd/105108626	http://de.wikipedia.org/wiki/Konrad_Haemmerling	80	2.67	11396	1369
http://d-nb.info/gnd/125840640		0	0	0	0
http://d-nb.info/gnd/118601687	http://de.wikipedia.org/wiki/Rudolf_Rocker	377	12.57	14447	1723
http://d-nb.info/gnd/117185086		0	0	0	0
http://d-nb.info/gnd/126240825		0	0	0	0
http://d-nb.info/gnd/120053721	http://de.wikipedia.org/wiki/Else_Feldmann	95	3.17	5248	606
http://d-nb.info/gnd/124785492		0	0	0	0
http://d-nb.info/gnd/127351140		0	0	0	0
http://d-nb.info/gnd/118601695	http://de.wikipedia.org/wiki/Hans_Rodenberg	128	4.27	7994	922
http://d-nb.info/gnd/118751255	http://de.wikipedia.org/wiki/Alexander_Sidorowitsch_Schapowalow	53	1.77	1982	210
http://d-nb.info/gnd/111680077		0	0	0	0
http://d-nb.info/gnd/116033673	http://de.wikipedia.org/wiki/Albert_Daudistel	59	1.97	5831	676
http://d-nb.info/gnd/11694949X		0	0	0	0
http://d-nb.info/gnd/126669767		0	0	0	0
http://d-nb.info/gnd/101941064		0	0	0	0
http://d-nb.info/gnd/133651495		0	0	0	0
http://d-nb.info/gnd/107324776		0	0	0	0
http://d-nb.info/gnd/118758160	http://de.wikipedia.org/wiki/Berta_Zuckerkandl-Szeps	424	14.13	10474	1242
http://d-nb.info/gnd/1026396468		0	0	0	0
http://d-nb.info/gnd/127799028		0	0	0	0
http://d-nb.info/gnd/116474343	http://de.wikipedia.org/wiki/Florentine_Gebhardt	29	0.97	1696	170
http://d-nb.info/gnd/10214978X		0	0	0	0
http://d-nb.info/gnd/126716765		0	0	0	0
http://d-nb.info/gnd/118506803	http://de.wikipedia.org/wiki/Karl_Barth	3625	120.83	79117	10326
http://d-nb.info/gnd/101601611		0	0	0	0
http://d-nb.info/gnd/125988184		0	0	0	0
http://d-nb.info/gnd/130160415		0	0	0	0
http://d-nb.info/gnd/119423510	http://de.wikipedia.org/wiki/Henri_Friedlaender	65	2.17	7003	879
http://d-nb.info/gnd/118654551	http://de.wikipedia.org/wiki/Otto_Becker_%28Historiker%29	45	1.5	2782	306
http://d-nb.info/gnd/131110918		0	0	0	0
http://d-nb.info/gnd/105371777		0	0	0	0
http://d-nb.info/gnd/1035400405		0	0	0	0
http://d-nb.info/gnd/118842439	http://de.wikipedia.org/wiki/Stephan_Lackner	116	3.87	12789	1600
http://d-nb.info/gnd/105545317	http://de.wikipedia.org/wiki/Friedrich_Feld	85	2.83	9506	1043
http://d-nb.info/gnd/11874562X	http://de.wikipedia.org/wiki/Alexander_Roda_Roda	628	20.93	11158	1361
http://d-nb.info/gnd/119291320	http://de.wikipedia.org/wiki/Paul_Westheim	128	4.27	8200	937
http://d-nb.info/gnd/130255440	http://de.wikipedia.org/wiki/Alfred_Braunthal	63	2.1	7517	865
http://d-nb.info/gnd/118764454		0	0	0	0
http://d-nb.info/gnd/118653911	http://de.wikipedia.org/wiki/Arthur_Baumgarten	95	3.17	5355	645
http://d-nb.info/gnd/118714392	http://de.wikipedia.org/wiki/Walther_Kabel	147	4.9	4201	538
http://d-nb.info/gnd/119131609	http://de.wikipedia.org/wiki/Essad_Bey	255	8.5	13138	1656
http://d-nb.info/gnd/107047136		0	0	0	0
http://d-nb.info/gnd/118565435	http://de.wikipedia.org/wiki/Hanns_Koren	199	6.63	6243	731
http://d-nb.info/gnd/117323667	http://de.wikipedia.org/wiki/Emil_Utitz	128	4.27	8924	997
http://d-nb.info/gnd/114550735		0	0	0	0
http://d-nb.info/gnd/119493888	http://de.wikipedia.org/wiki/Pitigrilli	198	6.6	5616	639
http://d-nb.info/gnd/101885784		0	0	0	0
http://d-nb.info/gnd/101480660		0	0	0	0
http://d-nb.info/gnd/18295420X		0	0	0	0
http://d-nb.info/gnd/12605424X		0	0	0	0
http://d-nb.info/gnd/10464589X		0	0	0	0
Sunami, Soiche		0	0	0	0
http://d-nb.info/gnd/119345625		0	0	0	0
http://d-nb.info/gnd/118514636	http://de.wikipedia.org/wiki/Otto_Braun	1128	37.6	41588	5253
http://d-nb.info/gnd/126549079		0	0	0	0
http://d-nb.info/gnd/126317534		0	0	0	0
http://d-nb.info/gnd/132520257	http://de.wikipedia.org/wiki/Alfred_Fuchs	58	1.93	2379	254
http://d-nb.info/gnd/102929157		0	0	0	0
http://d-nb.info/gnd/126688621		0	0	0	0
http://d-nb.info/gnd/137528825		0	0	0	0
http://d-nb.info/gnd/107121131	http://de.wikipedia.org/wiki/Elise_Riesel	94	3.13	8248	921
http://d-nb.info/gnd/126635641		0	0	0	0
http://d-nb.info/gnd/102078513		0	0	0	0
http://d-nb.info/gnd/131704532		0	0	0	0
http://d-nb.info/gnd/124747566	http://de.wikipedia.org/wiki/Oda_Olberg	76	2.53	5991	733
http://d-nb.info/gnd/125824246		0	0	0	0
http://d-nb.info/gnd/101530277		0	0	0	0
http://d-nb.info/gnd/126166919		0	0	0	0
http://d-nb.info/gnd/101842457		0	0	0	0
http://d-nb.info/gnd/118552864	http://de.wikipedia.org/wiki/Ludwig_Hohl	368	12.27	12340	1517
http://d-nb.info/gnd/116576782	http://de.wikipedia.org/wiki/J._M._Robertson	49	1.63	2577	315
http://d-nb.info/gnd/126505357		0	0	0	0
http://d-nb.info/gnd/119368099	http://de.wikipedia.org/wiki/Heinz_Liepman	147	4.9	24058	2996
http://d-nb.info/gnd/117294160		0	0	0	0
http://d-nb.info/gnd/12640948X		0	0	0	0
http://d-nb.info/gnd/116312157		0	0	0	0
http://d-nb.info/gnd/102032718	http://de.wikipedia.org/wiki/Rudolf_Seiden	24	0.8	2219	238
http://d-nb.info/gnd/118554042	http://de.wikipedia.org/wiki/Hans_Huber_%28Jurist%29	36	1.2	4237	460
http://d-nb.info/gnd/2046277-3		0	0	0	0
http://d-nb.info/gnd/126721149		0	0	0	0
http://d-nb.info/gnd/104780512X		0	0	0	0
http://d-nb.info/gnd/118594397	http://de.wikipedia.org/wiki/Boris_Andrejewitsch_Pilnjak	141	4.7	9655	1175
http://d-nb.info/gnd/101899475		0	0	0	0
http://d-nb.info/gnd/101964048		0	0	0	0
http://d-nb.info/gnd/117506486	http://de.wikipedia.org/wiki/Harry_Schmidt_%28Mathematiker%29	70	2.33	2363	240
http://d-nb.info/gnd/128296690		0	0	0	0
http://d-nb.info/gnd/1032057475		0	0	0	0
http://d-nb.info/gnd/127023690		0	0	0	0
http://d-nb.info/gnd/10750801X		0	0	0	0
http://d-nb.info/gnd/126716706		0	0	0	0
http://d-nb.info/gnd/127915028		0	0	0	0
http://d-nb.info/gnd/101228880		0	0	0	0
http://d-nb.info/gnd/11665869X	http://de.wikipedia.org/wiki/Maria_Gleit	46	1.53	2804	328
http://d-nb.info/gnd/119405482	http://de.wikipedia.org/wiki/Carl_Albert_Loosli	243	8.1	14510	1631
http://d-nb.info/gnd/118992252	http://de.wikipedia.org/wiki/Kobayashi_Takiji	63	2.1	3855	447
http://d-nb.info/gnd/127813187		0	0	0	0
http://d-nb.info/gnd/126701229		0	0	0	0
http://d-nb.info/gnd/126679347		0	0	0	0
http://d-nb.info/gnd/117535214	http://de.wikipedia.org/wiki/Conrad_Schmidt	122	4.07	4364	497
http://d-nb.info/gnd/118624350	http://de.wikipedia.org/wiki/Jan_Tschichold	787	26.23	11535	1342
http://d-nb.info/gnd/127841741		0	0	0	0
http://d-nb.info/gnd/126800405		0	0	0	0
http://d-nb.info/gnd/123629780		0	0	0	0
http://d-nb.info/gnd/116028742		0	0	0	0
http://d-nb.info/gnd/117249777		0	0	0	0
http://d-nb.info/gnd/123538165		0	0	0	0
http://d-nb.info/gnd/118593293	http://de.wikipedia.org/wiki/Titus_Petronius	1103	36.77	11094	1378
http://d-nb.info/gnd/107530147	http://de.wikipedia.org/wiki/Josef_Luitpold_Stern	115	3.83	6347	731
http://d-nb.info/gnd/116377747	http://de.wikipedia.org/wiki/Siegfried_Aufh%C3%A4user	92	3.07	5780	649
http://d-nb.info/gnd/101362544		0	0	0	0
http://d-nb.info/gnd/12589466X		0	0	0	0
http://d-nb.info/gnd/118833073	http://de.wikipedia.org/wiki/Otto_Umfrid	113	3.77	6157	725
http://d-nb.info/gnd/172302161		0	0	0	0
http://d-nb.info/gnd/103848754		0	0	0	0
http://d-nb.info/gnd/118506102	http://de.wikipedia.org/wiki/Michail_Alexandrowitsch_Bakunin	11264	375.47	82747	10677
http://d-nb.info/gnd/120121425		0	0	0	0
http://d-nb.info/gnd/12644935X		0	0	0	0
http://d-nb.info/gnd/105678368		0	0	0	0
http://d-nb.info/gnd/126365806		0	0	0	0
http://d-nb.info/gnd/12689065X		0	0	0	0
http://d-nb.info/gnd/117090573		0	0	0	0
http://d-nb.info/gnd/127208976		0	0	0	0
