Semmler, Karl	http://d-nb.info/gnd/105041610, http://d-nb.info/gnd/121907074
Hochstetter, Franz	http://d-nb.info/gnd/101274211, http://d-nb.info/gnd/1018825304, http://d-nb.info/gnd/1031411747
Moudry, Karel	http://d-nb.info/gnd/127616225
Boehm, Felix	http://d-nb.info/gnd/120521466, http://d-nb.info/gnd/126099081, http://d-nb.info/gnd/1017376697
Mickiewicz, Adam	http://d-nb.info/gnd/11873377X, http://d-nb.info/gnd/186341946
Aquilar <de Louisade>, 	
Scholl, Paul	http://d-nb.info/gnd/10453155X, http://d-nb.info/gnd/177572310
Bottome, Phyllis	http://d-nb.info/gnd/129719935, http://d-nb.info/gnd/180474405
Koren, Hans	http://d-nb.info/gnd/128196645, http://d-nb.info/gnd/181788535
Nikolajew, A.	
Hirsch, Paul	http://d-nb.info/gnd/101355130, http://d-nb.info/gnd/11651955X, http://d-nb.info/gnd/116905670, http://d-nb.info/gnd/117525316, http://d-nb.info/gnd/117694452, http://d-nb.info/gnd/119291029, http://d-nb.info/gnd/119710706, http://d-nb.info/gnd/119710706, http://d-nb.info/gnd/121058484, http://d-nb.info/gnd/124197612, http://d-nb.info/gnd/170143864, http://d-nb.info/gnd/1012273164
Czerwonka, Ernst A.	http://d-nb.info/gnd/126552355
Berchtenbreiter, Maria	http://d-nb.info/gnd/104756373, http://d-nb.info/gnd/124270123
Altpeter, Werner	http://d-nb.info/gnd/10457268X, http://d-nb.info/gnd/1012764141
Braunthal, Alfred	http://d-nb.info/gnd/130255440, http://d-nb.info/gnd/175065934
Stockham, Alice	http://d-nb.info/gnd/120254913, http://d-nb.info/gnd/126538905
Reupke, Hans	http://d-nb.info/gnd/1028950446
Koczian, Viktor von	http://d-nb.info/gnd/104674601, http://d-nb.info/gnd/154740500
Sutter, Hans	http://d-nb.info/gnd/10149856X, http://d-nb.info/gnd/172391601, http://d-nb.info/gnd/174319207, http://d-nb.info/gnd/1030212376
Lejeune-Jehle., M.	
Cohn, Emil Bernhard	http://d-nb.info/gnd/115847170
Ki Drost, Zamin	
Magre, Maurice	http://d-nb.info/gnd/110896505, http://d-nb.info/gnd/118961047
Meiser, Hans	http://d-nb.info/gnd/102826625, http://d-nb.info/gnd/118782932, http://d-nb.info/gnd/129115592, http://d-nb.info/gnd/13352650X
Leviné, Eugen	
Walter, Bruno	http://d-nb.info/gnd/101370792, http://d-nb.info/gnd/115498958, http://d-nb.info/gnd/118628879, http://d-nb.info/gnd/13894976X
Sergejew, I.	http://d-nb.info/gnd/160950198
Mortane, Jacques	http://d-nb.info/gnd/126854882
Fehse, Willi Richard	http://d-nb.info/gnd/11643483X, http://d-nb.info/gnd/183189701
Koplenig, Johann	http://d-nb.info/gnd/118714023
Thomas, Alexander	http://d-nb.info/gnd/120221950, http://d-nb.info/gnd/128634081, http://d-nb.info/gnd/12944300X, http://d-nb.info/gnd/129443050
Maneles, Josef	http://d-nb.info/gnd/126575339
Thälmann, Ernst	
Gutschkow, Moritz	http://d-nb.info/gnd/127668985
Dos Passos, John Roderigo	http://d-nb.info/gnd/118527002
Adolphi, Max	http://d-nb.info/gnd/127494359, http://d-nb.info/gnd/17466821X
Schjelderup, Kristian	http://d-nb.info/gnd/117228869, http://d-nb.info/gnd/17734461X
Bruhns, Julius	http://d-nb.info/gnd/13361364X, http://d-nb.info/gnd/175083436
Kunz, Josef	http://d-nb.info/gnd/101256809, http://d-nb.info/gnd/118725483, http://d-nb.info/gnd/1012281981, http://d-nb.info/gnd/1017140618
Remmele, Otto	
Pijet, Georg W.	http://d-nb.info/gnd/1017993297
Stilgebauer, Edward	http://d-nb.info/gnd/117258970, http://d-nb.info/gnd/17951928X
Tietze, Hans	http://d-nb.info/gnd/117381845, http://d-nb.info/gnd/177724617
Ott, August	http://d-nb.info/gnd/111543479, http://d-nb.info/gnd/1012404765
Kassil, Leo	http://d-nb.info/gnd/105971375, http://d-nb.info/gnd/126271119, http://d-nb.info/gnd/181862840
Heimann, Erwin	http://d-nb.info/gnd/104786523, http://d-nb.info/gnd/116656891
Kaegi-Schalch, Martha	http://d-nb.info/gnd/126677883
Smilg-Benario, Michael	http://d-nb.info/gnd/117435805, http://d-nb.info/gnd/177626755
Kellermann, Bernhard	http://d-nb.info/gnd/118561162, http://d-nb.info/gnd/140737804, http://d-nb.info/gnd/160761689
Goldsmith, Margaret	http://d-nb.info/gnd/128694777, http://d-nb.info/gnd/159162459
Ostwald, Hans	http://d-nb.info/gnd/118590561, http://d-nb.info/gnd/132982862
Schulz, Ernst	http://d-nb.info/gnd/100809383, http://d-nb.info/gnd/117191965, http://d-nb.info/gnd/117236675, http://d-nb.info/gnd/117236683, http://d-nb.info/gnd/117236691, http://d-nb.info/gnd/129392073, http://d-nb.info/gnd/137866607, http://d-nb.info/gnd/1012657698, http://d-nb.info/gnd/1020729104, http://d-nb.info/gnd/1025829522, http://d-nb.info/gnd/1044566507
Pfoertner, Hans	http://d-nb.info/gnd/106988433
Haller, Martin	http://d-nb.info/gnd/109923707, http://d-nb.info/gnd/116411953, http://d-nb.info/gnd/119509180, http://d-nb.info/gnd/1019729082, http://d-nb.info/gnd/1019739533
Braun, Heinz	http://d-nb.info/gnd/101998473, http://d-nb.info/gnd/118857010, http://d-nb.info/gnd/12935001X, http://d-nb.info/gnd/131769685, http://d-nb.info/gnd/138104751, http://d-nb.info/gnd/141663804, http://d-nb.info/gnd/1012580717
Sacher-Masoch, Leopold von	http://d-nb.info/gnd/118604570, http://d-nb.info/gnd/18610118X
Blank, Herbert	http://d-nb.info/gnd/101431880, http://d-nb.info/gnd/104228490, http://d-nb.info/gnd/144029162
Glaser, Georg	http://d-nb.info/gnd/118539671, http://d-nb.info/gnd/121419355, http://d-nb.info/gnd/121419363, http://d-nb.info/gnd/121419371, http://d-nb.info/gnd/125208774, http://d-nb.info/gnd/132481871, http://d-nb.info/gnd/13403709X, http://d-nb.info/gnd/142808431
Doeltz, Emma	
Margueritte, Victor	http://d-nb.info/gnd/11904580X, http://d-nb.info/gnd/17659583X
Immendorf, Paul	
Petzler, Johann	http://d-nb.info/gnd/17975128X
Kleinschmied, Oskar	http://d-nb.info/gnd/126488304
Herzog, Emil	http://d-nb.info/gnd/100164617, http://d-nb.info/gnd/116762217, http://d-nb.info/gnd/122719158, http://d-nb.info/gnd/141968362
Reinhard, Hans	http://d-nb.info/gnd/103127240, http://d-nb.info/gnd/105020486, http://d-nb.info/gnd/123325919, http://d-nb.info/gnd/135100062, http://d-nb.info/gnd/137022921, http://d-nb.info/gnd/139061185, http://d-nb.info/gnd/140768688, http://d-nb.info/gnd/154276766, http://d-nb.info/gnd/17426206X
Lehner, Friedrich	http://d-nb.info/gnd/102234175, http://d-nb.info/gnd/116874066, http://d-nb.info/gnd/120140381, http://d-nb.info/gnd/123711754, http://d-nb.info/gnd/132547228, http://d-nb.info/gnd/1024322149
Leidmann, Eva	http://d-nb.info/gnd/138356971
Zwing, Karl	http://d-nb.info/gnd/101825293
Hohl, Ludwig	http://d-nb.info/gnd/118552864, http://d-nb.info/gnd/187000166
Levy, Elisabeth-Esther	
Mayer, Gustav	http://d-nb.info/gnd/117543446, http://d-nb.info/gnd/118782746, http://d-nb.info/gnd/12070045X, http://d-nb.info/gnd/125422563, http://d-nb.info/gnd/136994407, http://d-nb.info/gnd/17086779X, http://d-nb.info/gnd/1012286444, http://d-nb.info/gnd/101270887X
Montefiore, L. G.	
Grosse, Johannes	http://d-nb.info/gnd/104140135, http://d-nb.info/gnd/113947534, http://d-nb.info/gnd/116869836, http://d-nb.info/gnd/120160684, http://d-nb.info/gnd/124687857, http://d-nb.info/gnd/128868481, http://d-nb.info/gnd/135323940, http://d-nb.info/gnd/141824255, http://d-nb.info/gnd/1019014512
Elwenspoek, Curt	http://d-nb.info/gnd/116463619, http://d-nb.info/gnd/175434700
Schumacher, Paul	http://d-nb.info/gnd/101508085, http://d-nb.info/gnd/11774333X, http://d-nb.info/gnd/137617771, http://d-nb.info/gnd/1033347906
Tuegel, Otto Tetjus	
Fraenkel, Alexander Maria	http://d-nb.info/gnd/126522537
Robert, Friedrich	http://d-nb.info/gnd/132873192, http://d-nb.info/gnd/182425037
Schneider, Paul Franz	
Manes, Georg	http://d-nb.info/gnd/127463313
Klaehn, Friedrich Joachim	http://d-nb.info/gnd/12444864X
Laurence, Ernest	http://d-nb.info/gnd/126702055
Paneth, Philipp	http://d-nb.info/gnd/125990243
Schulz, Heinrich	http://d-nb.info/gnd/100402305, http://d-nb.info/gnd/100813062, http://d-nb.info/gnd/104126590, http://d-nb.info/gnd/117237019, http://d-nb.info/gnd/117647438, http://d-nb.info/gnd/118611461, http://d-nb.info/gnd/129170119, http://d-nb.info/gnd/133592979, http://d-nb.info/gnd/139177019, http://d-nb.info/gnd/174085028, http://d-nb.info/gnd/188411119, http://d-nb.info/gnd/103338254X, http://d-nb.info/gnd/1035103001, http://d-nb.info/gnd/1035136570
Bolte, Johannes	http://d-nb.info/gnd/116236892, http://d-nb.info/gnd/118661248, http://d-nb.info/gnd/17488298X, http://d-nb.info/gnd/1024189171, http://d-nb.info/gnd/1034499645
Fuegner, Kurt	http://d-nb.info/gnd/157620972
Hegna, Trond	http://d-nb.info/gnd/138060355
David, F.	http://d-nb.info/gnd/101825706, http://d-nb.info/gnd/102199191, http://d-nb.info/gnd/133993507, http://d-nb.info/gnd/141855975, http://d-nb.info/gnd/1036490009
Draws-Tychsen, Hellmut	http://d-nb.info/gnd/11619670X, http://d-nb.info/gnd/175398224
Tschemodanow, W.	http://d-nb.info/gnd/124240852
Dicker, Hermann	http://d-nb.info/gnd/125166907, http://d-nb.info/gnd/1012715906
Hiltbrunner, Hermann	http://d-nb.info/gnd/118705016, http://d-nb.info/gnd/175884277
Baeumer, Gertrud	http://d-nb.info/gnd/118651870
Semaschko, Nikolaj A.	
Langhoff, Wolfgang	http://d-nb.info/gnd/118569538, http://d-nb.info/gnd/129776610, http://d-nb.info/gnd/130042889
Winkler, Johan	http://d-nb.info/gnd/101556586, http://d-nb.info/gnd/117399841, http://d-nb.info/gnd/117404128, http://d-nb.info/gnd/1044808861
Regius, Heinrich	http://d-nb.info/gnd/103159169, http://d-nb.info/gnd/103159169, http://d-nb.info/gnd/118553615, http://d-nb.info/gnd/173048218, http://d-nb.info/gnd/187118124
Heller, Hermann	http://d-nb.info/gnd/101275676, http://d-nb.info/gnd/118548867, http://d-nb.info/gnd/11970398X, http://d-nb.info/gnd/11970398X, http://d-nb.info/gnd/123128757, http://d-nb.info/gnd/1012271676
Pribilla, Max	http://d-nb.info/gnd/100859038, http://d-nb.info/gnd/101611072, http://d-nb.info/gnd/174139128, http://d-nb.info/gnd/187116571, http://d-nb.info/gnd/1019425520
Luxemburg, Rosa	http://d-nb.info/gnd/118575503, http://d-nb.info/gnd/103175640X
Fingeller, Hans	http://d-nb.info/gnd/102064334
Bauer, Ludwig	http://d-nb.info/gnd/100802605, http://d-nb.info/gnd/115860541, http://d-nb.info/gnd/115860584, http://d-nb.info/gnd/116085541, http://d-nb.info/gnd/117769053, http://d-nb.info/gnd/11850732X, http://d-nb.info/gnd/119234149, http://d-nb.info/gnd/120232960, http://d-nb.info/gnd/129716863, http://d-nb.info/gnd/129716987, http://d-nb.info/gnd/130481297, http://d-nb.info/gnd/130584320, http://d-nb.info/gnd/132055996, http://d-nb.info/gnd/13205602X, http://d-nb.info/gnd/133670139, http://d-nb.info/gnd/136429718, http://d-nb.info/gnd/137345259, http://d-nb.info/gnd/137965427, http://d-nb.info/gnd/14221731X, http://d-nb.info/gnd/159475023, http://d-nb.info/gnd/159510635, http://d-nb.info/gnd/174296355, http://d-nb.info/gnd/102945759X, http://d-nb.info/gnd/1029543623, http://d-nb.info/gnd/1029578214, http://d-nb.info/gnd/1029593876, http://d-nb.info/gnd/1034701444
Calmon, B.	http://d-nb.info/gnd/126264104
Steinhauer, Gustav	http://d-nb.info/gnd/101440715, http://d-nb.info/gnd/119107104, http://d-nb.info/gnd/173257933
Lotze, Heiner	http://d-nb.info/gnd/104710314, http://d-nb.info/gnd/137040229
Liesenfeld, P.	http://d-nb.info/gnd/13102406X
Wreschner, M.	http://d-nb.info/gnd/127945520
Grzesinski, Albert	http://d-nb.info/gnd/118951939, http://d-nb.info/gnd/181247518
Lauer, H.	http://d-nb.info/gnd/126586764
Werthauer, Johannes	http://d-nb.info/gnd/117305774
Pinthus, Kurt	http://d-nb.info/gnd/118742647, http://d-nb.info/gnd/188259988
Reichstein, Herbert	http://d-nb.info/gnd/128518111, http://d-nb.info/gnd/180360302
Bloem, Walter	http://d-nb.info/gnd/118909177, http://d-nb.info/gnd/186662181
Ottwalt, Ernst	http://d-nb.info/gnd/11859091X
Schreder, Stefan	
Stalin, Josif Vissarionovi??	
Mielke, Max	http://d-nb.info/gnd/126471088
Schiftan, Gerhard	
Boguszewska, Helena	http://d-nb.info/gnd/104890576, http://d-nb.info/gnd/175042586
Motzer, Karl Albert	
Freud, Sigmund	http://d-nb.info/gnd/118535315, http://d-nb.info/gnd/1035846683
Hein, Fr. B.	http://d-nb.info/gnd/126386080
Zille, Heinrich	http://d-nb.info/gnd/118636863, http://d-nb.info/gnd/159755735
Glaesser, Wolfgang	http://d-nb.info/gnd/141219327
Lothar, Ernst	http://d-nb.info/gnd/118574523
Kotschnig, Walter M.	http://d-nb.info/gnd/101776594
Pantelejew, Leonid	http://d-nb.info/gnd/119045338, http://d-nb.info/gnd/16022800X
Marcus, Ernst	http://d-nb.info/gnd/116763612, http://d-nb.info/gnd/116763655, http://d-nb.info/gnd/116836229, http://d-nb.info/gnd/118883674, http://d-nb.info/gnd/121334260, http://d-nb.info/gnd/125800126
Stadtler, Eduard	http://d-nb.info/gnd/117200948, http://d-nb.info/gnd/177647124
Deubner, Fritz	http://d-nb.info/gnd/105278203, http://d-nb.info/gnd/140771255
Okon, Theodor	
Mertens, Carl	http://d-nb.info/gnd/116905611, http://d-nb.info/gnd/116905662, http://d-nb.info/gnd/11756785X, http://d-nb.info/gnd/182138542, http://d-nb.info/gnd/1035469960
Georg, Eugen	http://d-nb.info/gnd/12639525X
Diebold, Bernhard	http://d-nb.info/gnd/104016000, http://d-nb.info/gnd/116098678
Lewisohn, Ludwig	http://d-nb.info/gnd/118779826, http://d-nb.info/gnd/176421661
Ronge, Max	http://d-nb.info/gnd/12840633X, http://d-nb.info/gnd/159197546
Woroschilow, K. E.	http://d-nb.info/gnd/118770373
Duff, Charles	http://d-nb.info/gnd/105371068, http://d-nb.info/gnd/123079780
Deng-Bao-Sjang, 	
Levy, Sarah	http://d-nb.info/gnd/106375113, http://d-nb.info/gnd/137718780
Schaffrath, Friedrich	http://d-nb.info/gnd/177542675
Zukerman, William	http://d-nb.info/gnd/11600441X
Epstein, Julius	http://d-nb.info/gnd/104015012, http://d-nb.info/gnd/113383762, http://d-nb.info/gnd/116516984, http://d-nb.info/gnd/116652357
Philippe, Charles Louis	http://d-nb.info/gnd/118791907
Birkenfeld, Guenther	
Warschauer, Franz	
Crozier, Joseph	http://d-nb.info/gnd/126236356
Lundberg, Ferdinand	http://d-nb.info/gnd/128571047
Banniza von Bazan, Heinrich	http://d-nb.info/gnd/140898670
Heydecker, J. Joe	http://d-nb.info/gnd/115600949
Noack, Ulrich	http://d-nb.info/gnd/101762607, http://d-nb.info/gnd/118588362, http://d-nb.info/gnd/123872529
Eder, Julius	http://d-nb.info/gnd/116355468, http://d-nb.info/gnd/183092414
Schmidt, Hermann Josef	http://d-nb.info/gnd/106328158, http://d-nb.info/gnd/128360666, http://d-nb.info/gnd/132108836, http://d-nb.info/gnd/189414448
Hillmann, Karl	http://d-nb.info/gnd/126202516
Haselmayer, Anton	http://d-nb.info/gnd/126372004
Bandmann, Eugen	http://d-nb.info/gnd/133229920
Olden, Balder	http://d-nb.info/gnd/118589784, http://d-nb.info/gnd/176906274
Koigen, David	http://d-nb.info/gnd/116309148, http://d-nb.info/gnd/17621738X
Bab, Julius	http://d-nb.info/gnd/116019891, http://d-nb.info/gnd/185799396
Bucharin, Nikolaj Ivanovi??	
Jilemnicky, Peter	
Bugeinig, Philipp	
Mayer, Eduard	http://d-nb.info/gnd/10283427X, http://d-nb.info/gnd/10510339X, http://d-nb.info/gnd/117542725, http://d-nb.info/gnd/117542733, http://d-nb.info/gnd/117557897, http://d-nb.info/gnd/1012412296, http://d-nb.info/gnd/1015151884
Barmettler, J. M.	
Marx, Heinrich	http://d-nb.info/gnd/106555200, http://d-nb.info/gnd/116814357, http://d-nb.info/gnd/137392729, http://d-nb.info/gnd/137392745, http://d-nb.info/gnd/189570245, http://d-nb.info/gnd/1043829032
Kueble, Philipp	
Wedderkop, Hans von	http://d-nb.info/gnd/117178446, http://d-nb.info/gnd/177915722
Weiss, Ernst	http://d-nb.info/gnd/117288543, http://d-nb.info/gnd/117289086, http://d-nb.info/gnd/117289108, http://d-nb.info/gnd/118630458, http://d-nb.info/gnd/118630504, http://d-nb.info/gnd/121047393, http://d-nb.info/gnd/133925269, http://d-nb.info/gnd/172503035, http://d-nb.info/gnd/1021300268
Abramowitsch, Raphael	http://d-nb.info/gnd/121779416, http://d-nb.info/gnd/159190452
Ferling, Max	http://d-nb.info/gnd/126190216, http://d-nb.info/gnd/137406843
Wasniewski, Jan	
Loosli, C.A.	
Vesters, J. A.	
Luetgebrune, Walter	http://d-nb.info/gnd/128653833
Schmidt, Willy	http://d-nb.info/gnd/10188494X, http://d-nb.info/gnd/107389703, http://d-nb.info/gnd/119295873, http://d-nb.info/gnd/123248035, http://d-nb.info/gnd/128902418, http://d-nb.info/gnd/139630791, http://d-nb.info/gnd/139878963, http://d-nb.info/gnd/1032733578, http://d-nb.info/gnd/1041984979
Vajtauer, Emanuel	http://d-nb.info/gnd/124610145, http://d-nb.info/gnd/143042890
Louys, Pierre	http://d-nb.info/gnd/118780557
Hahnewald, Edgar	http://d-nb.info/gnd/112418171, http://d-nb.info/gnd/116391685, http://d-nb.info/gnd/182573923
Pinsker, Leon	http://d-nb.info/gnd/119256304, http://d-nb.info/gnd/119256304, http://d-nb.info/gnd/126637113
Ehrenstein, Albert	http://d-nb.info/gnd/118688227, http://d-nb.info/gnd/186532229
Walter, 	
Kernig, Wilhelm	
Franzen, Friedrich	http://d-nb.info/gnd/104772875, http://d-nb.info/gnd/174147414
Pata, Josef	
Gehren, Tully	http://d-nb.info/gnd/126599173
Ernst, Friedrich	http://d-nb.info/gnd/100455824, http://d-nb.info/gnd/116557087, http://d-nb.info/gnd/116557095, http://d-nb.info/gnd/118817523, http://d-nb.info/gnd/121943038, http://d-nb.info/gnd/122765737, http://d-nb.info/gnd/12276594X, http://d-nb.info/gnd/122766024, http://d-nb.info/gnd/133323951, http://d-nb.info/gnd/133354334, http://d-nb.info/gnd/189451041, http://d-nb.info/gnd/1020954108, http://d-nb.info/gnd/1034394762, http://d-nb.info/gnd/103444171X
Zirker, Milly	http://d-nb.info/gnd/117006254
Werneke, Heinrich	http://d-nb.info/gnd/128820543, http://d-nb.info/gnd/129714267, http://d-nb.info/gnd/131157310, http://d-nb.info/gnd/172462916, http://d-nb.info/gnd/1027713858
Oehring, Richard	http://d-nb.info/gnd/136573746
Wedemeyer, Rudolf	http://d-nb.info/gnd/101619723
Schelling, Martin	http://d-nb.info/gnd/108482375, http://d-nb.info/gnd/134984501
Noack, Victor	http://d-nb.info/gnd/101623720, http://d-nb.info/gnd/1042310955
Zimmermann, Werner	http://d-nb.info/gnd/101629796, http://d-nb.info/gnd/111508266, http://d-nb.info/gnd/117001074, http://d-nb.info/gnd/124507646, http://d-nb.info/gnd/124904424, http://d-nb.info/gnd/129978183, http://d-nb.info/gnd/132684381, http://d-nb.info/gnd/134565339, http://d-nb.info/gnd/138076332, http://d-nb.info/gnd/14099856X, http://d-nb.info/gnd/141419512, http://d-nb.info/gnd/14207652X, http://d-nb.info/gnd/143568701, http://d-nb.info/gnd/173765955, http://d-nb.info/gnd/173917321, http://d-nb.info/gnd/1015897649, http://d-nb.info/gnd/1025023145
Verweyen, Johannes Maria	http://d-nb.info/gnd/118768182, http://d-nb.info/gnd/177841648
Curti, Artur	http://d-nb.info/gnd/126346356, http://d-nb.info/gnd/180645781
Schiller, Paul	http://d-nb.info/gnd/107047136
Scholtis, August	http://d-nb.info/gnd/118610341
Ilg, Gustav Adolf	http://d-nb.info/gnd/126489521
Roetter, Friedrich	http://d-nb.info/gnd/127860649
Bernstein, Eduard	http://d-nb.info/gnd/118509993, http://d-nb.info/gnd/185798446
Kreuser, M.	http://d-nb.info/gnd/126128057, http://d-nb.info/gnd/174132824, http://d-nb.info/gnd/182208443
Dewald, Herbert	http://d-nb.info/gnd/101867867
Plaettner, Karl	http://d-nb.info/gnd/157627012
Bredow, Richard	http://d-nb.info/gnd/126231516
Gruenwald, H.	
Kämpf, H.	
Fernau, Hernann	
Kirkeby, Anker	http://d-nb.info/gnd/101806574
Horn, Valentin	http://d-nb.info/gnd/109118650, http://d-nb.info/gnd/116993200
Domela, Harry	http://d-nb.info/gnd/118526618, http://d-nb.info/gnd/175319081
Natonek, Hans	http://d-nb.info/gnd/11883276X, http://d-nb.info/gnd/176822259
Vortmann, Th.	
Gabor, Andor	http://d-nb.info/gnd/119033887
Lindsey, Benjamin Barr	http://d-nb.info/gnd/117031003
Vogel, Bruno	http://d-nb.info/gnd/108558568, http://d-nb.info/gnd/11753000X, http://d-nb.info/gnd/144006359
Leinert, Martin	http://d-nb.info/gnd/101598815
Lewinsohn, Richard	http://d-nb.info/gnd/116972327, http://d-nb.info/gnd/185799183
Feiler, Arthur	http://d-nb.info/gnd/123505003, http://d-nb.info/gnd/17556180X
Jarl, Uwe	http://d-nb.info/gnd/127469990
Kippenberger, Hans Karl	
Doerfler, Rudolf	
Lilek, Emilian	http://d-nb.info/gnd/130318655, http://d-nb.info/gnd/15583858X
Holek, Heinrich	http://d-nb.info/gnd/1042124205
Elmauer, Franz	http://d-nb.info/gnd/126305641
Westernhagen, Curt von	http://d-nb.info/gnd/117320099
Pinkert, Ernst Friedrich	http://d-nb.info/gnd/12641243X
Trease, Geoffrey	http://d-nb.info/gnd/120035677, http://d-nb.info/gnd/177740590
Gonta, T.	http://d-nb.info/gnd/12651111X
Salomon, Berthold Jacob	http://d-nb.info/gnd/118639870
Veiter, Theodor	http://d-nb.info/gnd/11916728X, http://d-nb.info/gnd/170326047, http://d-nb.info/gnd/177833793
Koenig, Alma Johanna	http://d-nb.info/gnd/116288582
Ludendorff, Erich	http://d-nb.info/gnd/118574841, http://d-nb.info/gnd/187608040
Hertz, Friedrich	http://d-nb.info/gnd/119554380, http://d-nb.info/gnd/126401292, http://d-nb.info/gnd/17587235X
Balke, Hans	http://d-nb.info/gnd/127402659
Ohrtmann, Johann	http://d-nb.info/gnd/119265974, http://d-nb.info/gnd/179939602
Stroh, Heinz	http://d-nb.info/gnd/104933267, http://d-nb.info/gnd/117344087
Wolf, Hermann	http://d-nb.info/gnd/104913894, http://d-nb.info/gnd/115416463, http://d-nb.info/gnd/115416471, http://d-nb.info/gnd/117444618, http://d-nb.info/gnd/118771426, http://d-nb.info/gnd/118823116, http://d-nb.info/gnd/119874113, http://d-nb.info/gnd/119874113, http://d-nb.info/gnd/119874121, http://d-nb.info/gnd/11987413X, http://d-nb.info/gnd/121820211, http://d-nb.info/gnd/128839171, http://d-nb.info/gnd/129757950, http://d-nb.info/gnd/131793810, http://d-nb.info/gnd/132876833, http://d-nb.info/gnd/137805284, http://d-nb.info/gnd/139015744, http://d-nb.info/gnd/139109773, http://d-nb.info/gnd/1020506822, http://d-nb.info/gnd/1030238170
Soulié de Morant, George	
Zyperowitsch, Georgij	http://d-nb.info/gnd/127387307
Eidlitz, Marietta	http://d-nb.info/gnd/126293376
Franzelius, Georg	http://d-nb.info/gnd/126438323
Freiberg, N.	http://d-nb.info/gnd/126669767
Habicht, Viktor Kurt	http://d-nb.info/gnd/116351160, http://d-nb.info/gnd/175805059
Jakowlewa, B. N.	http://d-nb.info/gnd/180073060
Hoffensthal, Hans von	http://d-nb.info/gnd/116935839, http://d-nb.info/gnd/155281607, http://d-nb.info/gnd/181415615
Reinisch, Leo	http://d-nb.info/gnd/118836994, http://d-nb.info/gnd/187167842
Weinberg, Hans	http://d-nb.info/gnd/102174490
Stein, Walter Johann	
Conroy, Jack	http://d-nb.info/gnd/119100304, http://d-nb.info/gnd/140912282, http://d-nb.info/gnd/160120845
Bethge, Ernst Heinrich	http://d-nb.info/gnd/119076306, http://d-nb.info/gnd/175010803, http://d-nb.info/gnd/186672993
Braun, Lily	http://d-nb.info/gnd/11867353X, http://d-nb.info/gnd/1014783933
Olden, Rudolf	http://d-nb.info/gnd/118915363, http://d-nb.info/gnd/186816553
Pinkow, Hans Wilhelm	http://d-nb.info/gnd/126836795, http://d-nb.info/gnd/182370917
Martens, Ernst	http://d-nb.info/gnd/101140274, http://d-nb.info/gnd/116800658, http://d-nb.info/gnd/1028284101, http://d-nb.info/gnd/1030582025, http://d-nb.info/gnd/1035180278
Anna, Reiner	
Thierbach, Hans	http://d-nb.info/gnd/105732958, http://d-nb.info/gnd/117337897, http://d-nb.info/gnd/142260851, http://d-nb.info/gnd/1020845260
Limbach, Samuel	http://d-nb.info/gnd/117006831, http://d-nb.info/gnd/1028847580
Hauswirth, Werner	http://d-nb.info/gnd/125076223
Ilgenstein, Wilhelm	http://d-nb.info/gnd/102257558
Parmelee, Maurice	http://d-nb.info/gnd/101270143, http://d-nb.info/gnd/151254818
Merin, Peter	http://d-nb.info/gnd/104534516
Petronius, Arbiter Titus	
Gurian, Waldemar	http://d-nb.info/gnd/118699369, http://d-nb.info/gnd/175712913
Silva-Tarouca, Amadeo	http://d-nb.info/gnd/117754692
Schmatolla, Otto	http://d-nb.info/gnd/126786089
Steinhausen, Hermann	http://d-nb.info/gnd/101602200, http://d-nb.info/gnd/116916664, http://d-nb.info/gnd/121382079, http://d-nb.info/gnd/182707407
Tillgner, Erna	http://d-nb.info/gnd/126943796
Kienitz, Erwin Roderich von	http://d-nb.info/gnd/139607447, http://d-nb.info/gnd/188126821
Dehn, Günther	
Rieger, Paul	http://d-nb.info/gnd/100391095, http://d-nb.info/gnd/129553980, http://d-nb.info/gnd/139714847
Kahana, Moses	http://d-nb.info/gnd/126679347
Adrian, Joseph	http://d-nb.info/gnd/125849540, http://d-nb.info/gnd/1024136159
Heller, Abraham	http://d-nb.info/gnd/131367706
Brunner, Julius C.	http://d-nb.info/gnd/101396880
Groer, August	http://d-nb.info/gnd/126445095
Anheuser, Clemens	http://d-nb.info/gnd/104599022, http://d-nb.info/gnd/189569565
Geiger-Gog, Anni	http://d-nb.info/gnd/120185954
Taischin, M. J.	
Mueller(-Franken), Hermann	
Gangolf, Paul	http://d-nb.info/gnd/118689460, http://d-nb.info/gnd/181112116
Leipzig, Kurt	http://d-nb.info/gnd/127505741
Pauli, Hermann	http://d-nb.info/gnd/108273202, http://d-nb.info/gnd/116064838
Unus, 	
Aubier, Fernand	http://d-nb.info/gnd/126144974, http://d-nb.info/gnd/1046075411
Leichter, Otto 	
Radszuweit, Friedrich	http://d-nb.info/gnd/126760136, http://d-nb.info/gnd/131595571
Corbach, Otto	http://d-nb.info/gnd/101843917, http://d-nb.info/gnd/116671076
Poetzsch, Waldemar Felix	
Marx, Magdeleine	http://d-nb.info/gnd/126582262
Schlatter, Adolf	http://d-nb.info/gnd/118607928, http://d-nb.info/gnd/140343822
Heilbut, Iwan	http://d-nb.info/gnd/116651423, http://d-nb.info/gnd/116651423, http://d-nb.info/gnd/175983453
Lidin, Wladimir (Vladimir)	
Hessen, Johannes	http://d-nb.info/gnd/118704206, http://d-nb.info/gnd/175874743
